timestamp,value
2007-10-08T23:00:00Z,7
2007-10-09T23:00:00Z,7
2007-10-10T23:00:00Z,7
2007-10-11T23:00:00Z,7
2007-10-12T23:00:00Z,7
2007-10-13T23:00:00Z,7
2007-10-14T23:00:00Z,7
2007-10-15T23:00:00Z,7
2007-10-16T23:00:00Z,7
2007-10-17T23:00:00Z,7
2007-10-18T23:00:00Z,7
2007-10-19T23:00:00Z,7
2007-10-20T23:00:00Z,7
2007-10-21T23:00:00Z,7
2007-10-22T23:00:00Z,7
2007-10-23T23:00:00Z,8
2007-10-24T23:00:00Z,8
2007-10-25T23:00:00Z,8
2007-10-26T23:00:00Z,8
2007-10-27T23:00:00Z,8
2007-10-28T23:00:00Z,13
2007-10-29T23:00:00Z,37
2007-10-30T23:00:00Z,41
2007-10-31T23:00:00Z,45
2007-11-01T23:00:00Z,45
2007-11-02T23:00:00Z,50
2007-11-03T23:00:00Z,50
2007-11-04T23:00:00Z,50
2007-11-05T23:00:00Z,50
2007-11-06T23:00:00Z,50
2007-11-07T23:00:00Z,52
2007-11-08T23:00:00Z,52
2007-11-09T23:00:00Z,52
2007-11-10T23:00:00Z,52
2007-11-11T23:00:00Z,69
2007-11-12T23:00:00Z,69
2007-11-13T23:00:00Z,69
2007-11-14T23:00:00Z,69
2007-11-15T23:00:00Z,69
2007-11-16T23:00:00Z,69
2007-11-17T23:00:00Z,69
2007-11-18T23:00:00Z,69
2007-11-19T23:00:00Z,69
2007-11-20T23:00:00Z,69
2007-11-21T23:00:00Z,69
2007-11-22T23:00:00Z,69
2007-11-23T23:00:00Z,70
2007-11-24T23:00:00Z,70
2007-11-25T23:00:00Z,70
2007-11-26T23:00:00Z,76
2007-11-27T23:00:00Z,76
2007-11-28T23:00:00Z,77
2007-11-29T23:00:00Z,80
2007-11-30T23:00:00Z,80
2007-12-01T23:00:00Z,85
2007-12-02T23:00:00Z,85
2007-12-03T23:00:00Z,89
2007-12-04T23:00:00Z,89
2007-12-05T23:00:00Z,89
2007-12-06T23:00:00Z,89
2007-12-07T23:00:00Z,93
2007-12-08T23:00:00Z,94
2007-12-09T23:00:00Z,98
2007-12-10T23:00:00Z,98
2007-12-11T23:00:00Z,98
2007-12-12T23:00:00Z,98
2007-12-13T23:00:00Z,98
2007-12-14T23:00:00Z,98
2007-12-15T23:00:00Z,98
2007-12-16T23:00:00Z,98
2007-12-17T23:00:00Z,98
2007-12-18T23:00:00Z,98
2007-12-19T23:00:00Z,98
2007-12-20T23:00:00Z,98
2007-12-21T23:00:00Z,98
2007-12-22T23:00:00Z,98
2007-12-23T23:00:00Z,98
2007-12-24T23:00:00Z,99
2007-12-25T23:00:00Z,99
2007-12-26T23:00:00Z,99
2007-12-27T23:00:00Z,99
2007-12-28T23:00:00Z,100
2007-12-29T23:00:00Z,100
2007-12-30T23:00:00Z,100
2007-12-31T23:00:00Z,100
2008-01-01T23:00:00Z,100
2008-01-02T23:00:00Z,100
2008-01-03T23:00:00Z,101
2008-01-04T23:00:00Z,101
2008-01-05T23:00:00Z,103
2008-01-06T23:00:00Z,104
2008-01-07T23:00:00Z,107
2008-01-08T23:00:00Z,114
2008-01-09T23:00:00Z,114
2008-01-10T23:00:00Z,114
2008-01-11T23:00:00Z,114
2008-01-12T23:00:00Z,115
2008-01-13T23:00:00Z,115
2008-01-14T23:00:00Z,115
2008-01-15T23:00:00Z,115
2008-01-16T23:00:00Z,115
2008-01-17T23:00:00Z,115
2008-01-18T23:00:00Z,115
2008-01-19T23:00:00Z,118
2008-01-20T23:00:00Z,118
2008-01-21T23:00:00Z,118
2008-01-22T23:00:00Z,118
2008-01-23T23:00:00Z,127
2008-01-24T23:00:00Z,127
2008-01-25T23:00:00Z,127
2008-01-26T23:00:00Z,127
2008-01-27T23:00:00Z,129
2008-01-28T23:00:00Z,131
2008-01-29T23:00:00Z,131
2008-01-30T23:00:00Z,131
2008-01-31T23:00:00Z,131
2008-02-01T23:00:00Z,131
2008-02-02T23:00:00Z,131
2008-02-03T23:00:00Z,133
2008-02-04T23:00:00Z,136
2008-02-05T23:00:00Z,136
2008-02-06T23:00:00Z,137
2008-02-07T23:00:00Z,137
2008-02-08T23:00:00Z,137
2008-02-09T23:00:00Z,137
2008-02-10T23:00:00Z,137
2008-02-11T23:00:00Z,137
2008-02-12T23:00:00Z,137
2008-02-13T23:00:00Z,137
2008-02-14T23:00:00Z,137
2008-02-15T23:00:00Z,137
2008-02-16T23:00:00Z,137
2008-02-17T23:00:00Z,137
2008-02-18T23:00:00Z,138
2008-02-19T23:00:00Z,138
2008-02-20T23:00:00Z,138
2008-02-21T23:00:00Z,138
2008-02-22T23:00:00Z,141
2008-02-23T23:00:00Z,141
2008-02-24T23:00:00Z,141
2008-02-25T23:00:00Z,142
2008-02-26T23:00:00Z,145
2008-02-27T23:00:00Z,145
2008-02-28T23:00:00Z,145
2008-02-29T23:00:00Z,145
2008-03-01T23:00:00Z,145
2008-03-02T23:00:00Z,145
2008-03-03T23:00:00Z,147
2008-03-04T23:00:00Z,147
2008-03-05T23:00:00Z,147
2008-03-06T23:00:00Z,219
2008-03-07T23:00:00Z,239
2008-03-08T23:00:00Z,269
2008-03-09T23:00:00Z,269
2008-03-10T23:00:00Z,270
2008-03-11T23:00:00Z,270
2008-03-12T23:00:00Z,282
2008-03-13T23:00:00Z,282
2008-03-14T23:00:00Z,286
2008-03-15T23:00:00Z,286
2008-03-16T23:00:00Z,287
2008-03-17T23:00:00Z,307
2008-03-18T23:00:00Z,307
2008-03-19T23:00:00Z,319
2008-03-20T23:00:00Z,321
2008-03-21T23:00:00Z,321
2008-03-22T23:00:00Z,322
2008-03-23T23:00:00Z,322
2008-03-24T23:00:00Z,322
2008-03-25T23:00:00Z,323
2008-03-26T23:00:00Z,323
2008-03-27T23:00:00Z,323
2008-03-28T23:00:00Z,359
