timestamp,value
2007-10-08T23:00:00Z,1370
2007-10-09T23:00:00Z,1265
2007-10-10T23:00:00Z,1265
2007-10-11T23:00:00Z,1265
2007-10-12T23:00:00Z,1265
2007-10-13T23:00:00Z,1265
2007-10-14T23:00:00Z,1265
2007-10-15T23:00:00Z,1265
2007-10-16T23:00:00Z,1265
2007-10-17T23:00:00Z,1265
2007-10-18T23:00:00Z,1265
2007-10-19T23:00:00Z,1265
2007-10-20T23:00:00Z,1265
2007-10-21T23:00:00Z,1211
2007-10-22T23:00:00Z,1211
2007-10-23T23:00:00Z,1211
2007-10-24T23:00:00Z,1211
2007-10-25T23:00:00Z,1211
2007-10-26T23:00:00Z,1211
2007-10-27T23:00:00Z,1211
2007-10-28T23:00:00Z,1211
2007-10-29T23:00:00Z,1211
2007-10-30T23:00:00Z,1211
2007-10-31T23:00:00Z,2121
2007-11-01T23:00:00Z,2121
2007-11-02T23:00:00Z,2121
2007-11-03T23:00:00Z,2121
2007-11-04T23:00:00Z,2059
2007-11-05T23:00:00Z,2059
2007-11-06T23:00:00Z,2059
2007-11-07T23:00:00Z,2059
2007-11-08T23:00:00Z,2059
2007-11-09T23:00:00Z,2059
2007-11-10T23:00:00Z,2059
2007-11-11T23:00:00Z,2059
2007-11-12T23:00:00Z,2059
2007-11-13T23:00:00Z,2059
2007-11-14T23:00:00Z,2132
2007-11-15T23:00:00Z,2178
2007-11-16T23:00:00Z,2305
2007-11-17T23:00:00Z,2305
2007-11-18T23:00:00Z,2305
2007-11-19T23:00:00Z,2305
2007-11-20T23:00:00Z,2305
2007-11-21T23:00:00Z,2305
2007-11-22T23:00:00Z,2305
2007-11-23T23:00:00Z,9337
2007-11-24T23:00:00Z,17344
2007-11-25T23:00:00Z,34057
2007-11-26T23:00:00Z,36707
2007-11-27T23:00:00Z,29717
2007-11-28T23:00:00Z,29717
2007-11-29T23:00:00Z,30328
2007-11-30T23:00:00Z,27901
2007-12-01T23:00:00Z,27901
2007-12-02T23:00:00Z,27915
2007-12-03T23:00:00Z,28188
2007-12-04T23:00:00Z,28225
2007-12-05T23:00:00Z,28211
2007-12-06T23:00:00Z,28211
2007-12-07T23:00:00Z,28201
2007-12-08T23:00:00Z,28521
2007-12-09T23:00:00Z,21503
2007-12-10T23:00:00Z,19268
2007-12-11T23:00:00Z,19275
2007-12-12T23:00:00Z,19291
2007-12-13T23:00:00Z,19587
2007-12-14T23:00:00Z,19689
2007-12-15T23:00:00Z,20236
2007-12-16T23:00:00Z,20292
2007-12-17T23:00:00Z,20292
2007-12-18T23:00:00Z,20304
2007-12-19T23:00:00Z,20304
2007-12-20T23:00:00Z,20304
2007-12-21T23:00:00Z,20308
2007-12-22T23:00:00Z,20325
2007-12-23T23:00:00Z,20329
2007-12-24T23:00:00Z,20329
2007-12-25T23:00:00Z,20294
2007-12-26T23:00:00Z,20957
2007-12-27T23:00:00Z,20957
2007-12-28T23:00:00Z,21612
2007-12-29T23:00:00Z,22629
2007-12-30T23:00:00Z,23220
2007-12-31T23:00:00Z,23233
2008-01-01T23:00:00Z,23283
2008-01-02T23:00:00Z,23283
2008-01-03T23:00:00Z,23608
2008-01-04T23:00:00Z,22918
2008-01-05T23:00:00Z,22918
2008-01-06T23:00:00Z,22941
2008-01-07T23:00:00Z,21576
2008-01-08T23:00:00Z,21576
2008-01-09T23:00:00Z,21667
2008-01-10T23:00:00Z,21840
2008-01-11T23:00:00Z,21840
2008-01-12T23:00:00Z,21840
2008-01-13T23:00:00Z,21840
2008-01-14T23:00:00Z,21840
2008-01-15T23:00:00Z,21840
2008-01-16T23:00:00Z,21840
2008-01-17T23:00:00Z,21842
2008-01-18T23:00:00Z,21842
2008-01-19T23:00:00Z,21842
2008-01-20T23:00:00Z,21916
2008-01-21T23:00:00Z,21916
2008-01-22T23:00:00Z,21916
2008-01-23T23:00:00Z,21916
2008-01-24T23:00:00Z,21990
2008-01-25T23:00:00Z,21990
2008-01-26T23:00:00Z,21990
2008-01-27T23:00:00Z,21990
2008-01-28T23:00:00Z,21990
2008-01-29T23:00:00Z,21991
2008-01-30T23:00:00Z,21991
2008-01-31T23:00:00Z,21992
2008-02-01T23:00:00Z,21993
2008-02-02T23:00:00Z,20962
2008-02-03T23:00:00Z,17672
2008-02-04T23:00:00Z,17672
2008-02-05T23:00:00Z,17672
2008-02-06T23:00:00Z,17694
2008-02-07T23:00:00Z,17695
2008-02-08T23:00:00Z,17695
2008-02-09T23:00:00Z,17695
2008-02-10T23:00:00Z,17697
2008-02-11T23:00:00Z,17697
2008-02-12T23:00:00Z,17697
2008-02-13T23:00:00Z,17697
2008-02-14T23:00:00Z,17697
2008-02-15T23:00:00Z,17697
2008-02-16T23:00:00Z,17797
2008-02-17T23:00:00Z,17978
2008-02-18T23:00:00Z,17978
2008-02-19T23:00:00Z,17978
2008-02-20T23:00:00Z,17978
2008-02-21T23:00:00Z,17978
2008-02-22T23:00:00Z,17978
2008-02-23T23:00:00Z,17978
2008-02-24T23:00:00Z,17978
2008-02-25T23:00:00Z,17978
2008-02-26T23:00:00Z,18051
2008-02-27T23:00:00Z,18051
2008-02-28T23:00:00Z,18055
2008-02-29T23:00:00Z,18055
2008-03-01T23:00:00Z,18055
2008-03-02T23:00:00Z,18055
2008-03-03T23:00:00Z,18055
2008-03-04T23:00:00Z,18055
2008-03-05T23:00:00Z,18055
2008-03-06T23:00:00Z,18055
2008-03-07T23:00:00Z,18282
2008-03-08T23:00:00Z,18282
2008-03-09T23:00:00Z,16325
2008-03-10T23:00:00Z,16325
2008-03-11T23:00:00Z,16345
2008-03-12T23:00:00Z,16345
2008-03-13T23:00:00Z,16345
2008-03-14T23:00:00Z,16345
2008-03-15T23:00:00Z,16345
2008-03-16T23:00:00Z,16637
2008-03-17T23:00:00Z,16637
2008-03-18T23:00:00Z,16637
2008-03-19T23:00:00Z,16637
2008-03-20T23:00:00Z,16673
2008-03-21T23:00:00Z,16673
2008-03-22T23:00:00Z,16782
2008-03-23T23:00:00Z,16782
2008-03-24T23:00:00Z,16782
2008-03-25T23:00:00Z,16959
2008-03-26T23:00:00Z,17264
2008-03-27T23:00:00Z,17452
2008-03-28T23:00:00Z,17522
2008-03-29T23:00:00Z,17608
2008-03-30T23:00:00Z,17608
2008-03-31T23:00:00Z,17608
2008-04-01T23:00:00Z,17608
2008-04-02T23:00:00Z,17608
2008-04-03T23:00:00Z,17311
2008-04-04T23:00:00Z,17311
2008-04-05T23:00:00Z,17311
2008-04-06T23:00:00Z,17311
2008-04-07T23:00:00Z,17311
