,timestamp,Sichtbar,Gelöscht
248,2023-03-01,52580,
249,2018-03-01,37870,
250,2023-03-01,52580,
251,2018-04-01,37951,
252,2023-03-01,52580,
253,2018-05-01,37965,
254,2023-03-01,52580,
255,2018-06-01,37994,
256,2023-03-01,52580,
257,2018-07-01,38017,
258,2023-03-01,52580,
259,2018-08-01,38294,
260,2023-03-01,52580,
261,2018-09-01,38412,
262,2023-03-01,52580,
263,2018-10-01,38591,
264,2023-03-01,52580,
265,2018-11-01,39299,
266,2023-03-01,52580,
267,2018-12-01,39631,9.0
268,2023-03-01,52580,
269,2019-01-01,40144,
270,2023-03-01,52580,
271,2019-02-01,40394,
272,2023-03-01,52580,
273,2019-03-01,40960,
274,2023-03-01,52580,
275,2019-04-01,41634,1.0
276,2023-03-01,52580,
277,2019-05-01,41816,
278,2023-03-01,52580,
279,2019-06-01,41873,3.0
280,2023-03-01,52580,
281,2019-07-01,41939,
282,2023-03-01,52580,
283,2019-08-01,41971,
284,2023-03-01,52580,
285,2019-09-01,41993,1.0
286,2023-03-01,52580,
287,2019-10-01,42466,
288,2023-03-01,52580,
289,2019-11-01,42636,
290,2023-03-01,52580,
291,2019-12-01,42666,
292,2023-03-01,52580,
293,2020-01-01,43223,
294,2023-03-01,52580,
295,2020-02-01,44187,1.0
296,2023-03-01,52580,
297,2020-03-01,44193,
298,2023-03-01,52580,
299,2020-04-01,44209,
300,2023-03-01,52580,
301,2020-05-01,44258,
302,2023-03-01,52580,
303,2020-06-01,44449,
304,2023-03-01,52580,
305,2020-07-01,45719,
306,2023-03-01,52580,
307,2020-08-01,45888,
308,2023-03-01,52580,
309,2020-09-01,45886,
310,2023-03-01,52580,
311,2020-10-01,45886,
312,2023-03-01,52580,
313,2020-11-01,45892,
314,2023-03-01,52580,
315,2020-12-01,48919,
316,2023-03-01,52580,
317,2021-01-01,49220,1.0
318,2023-03-01,52580,
319,2021-02-01,49555,
320,2023-03-01,52580,
321,2021-03-01,49620,
322,2023-03-01,52580,
323,2021-04-01,49624,
324,2023-03-01,52580,
325,2021-05-01,49653,
326,2023-03-01,52580,
327,2021-06-01,49660,
328,2023-03-01,52580,
329,2021-07-01,49690,
330,2023-03-01,52580,
331,2021-08-01,49729,
332,2023-03-01,52580,
333,2021-09-01,49741,1.0
334,2023-03-01,52580,
335,2021-10-01,49734,
336,2023-03-01,52580,
337,2021-11-01,49755,
338,2023-03-01,52580,
339,2021-12-01,49875,
340,2023-03-01,52580,
341,2022-01-01,49884,
342,2023-03-01,52590,
343,2022-02-01,49928,
344,2023-03-01,52590,
345,2022-03-01,50298,
346,2023-03-01,52590,
347,2022-04-01,50383,1.0
348,2023-03-01,52590,
349,2022-05-01,50690,
350,2023-03-01,52590,
351,2022-06-01,50829,
352,2023-03-01,52590,
353,2022-07-01,50928,
354,2023-03-01,52590,
355,2022-08-01,50932,
356,2023-03-01,52590,
357,2022-09-01,51086,
358,2023-03-01,52590,
359,2022-10-01,51177,
360,2023-03-01,52590,
361,2022-11-01,51218,
362,2023-03-01,52590,
363,2022-12-01,51260,1.0
364,2023-03-01,52590,
365,2023-01-01,52381,
366,2023-03-01,52590,
367,2023-02-01,52549,
368,2023-03-01,52709,
369,2023-04-01,53032,1.0
370,2023-05-01,53236,15.0
371,2023-06-01,53279,
372,2023-07-01,54622,
373,2023-08-01,637116,120578.0
374,2023-09-01,57421,
375,2023-03-01,52590,
376,2023-10-01,57619,
377,2023-03-01,52590,
378,2023-11-01,57656,1.0
379,2023-03-01,52590,
380,2023-12-01,57688,15.0
381,2023-03-01,52590,
382,2024-01-01,57877,
383,2023-03-01,52590,
384,2024-02-01,57917,
385,2023-03-01,52590,
386,2024-03-01,58194,
387,2023-03-01,52590,
388,2024-04-01,58222,15.0
389,2023-03-01,52590,
390,2024-05-01,58465,
391,2023-03-01,52590,
392,2024-06-01,58649,
393,2023-03-01,52590,
394,2024-07-01,58986,
395,2023-03-01,52590,
396,2024-08-01,63755,
397,2023-03-01,52590,
398,2024-09-01,63952,
399,2023-03-01,52595,
400,2024-10-01,64269,
401,2023-03-01,52599,
402,2024-11-01,64385,
403,2023-03-01,52599,
404,2024-12-01,64569,
405,2023-03-01,52599,
406,2025-01-01,64692,
407,2023-03-01,52599,
408,2025-02-01,65476,
